tuote,saldo
110960,1
12753,1
7485,1
1310,1
7970,1
16309,1
14835,1
6004,1
30430,1
6833,1
14784,1
12302,1
216879,1
9336,1
12866,1
2844,1
163412,1
14272,1
6588,1
5355,1
34737,1
2884,1
9603,1
14248,1
14315,1
14039,1
195023,1
6054,1
7197,1
17080,1
206630,1
216918,1
216910,1
1413,1
206397,1
5094,1
3321,1
7108,1
1353,1
15780,1
18293,1
13629,1
14093,1
11812,1
19821,1
17185,1
9423,1
124421,1
110478,1
9527,1
12493,1
3349,1
4431,1
17204,1
17055,1
111138,1
14548,1
2025,1
12369,1
4299,1
211485,1
5145,1
14141,1
10524,1
219810,1
5490,1
10208,1
216841,1
8928,1
13270,1
12334,1
19120,1
6759,1
216868,1
7443,1
53129,1
4415,1
18154,1
5198,1
4457,1
163476,1
15654,1
12203,1
5783,1
10789,1
2898,1
3175,1
9265,1
13040,1
11786,1
11644,1
219809,1
16528,1
12031,1
20823,1
156723,1
15574,1
5196,1
8067,1
13266,1
16015,1
13445,1
205866,1
19710,1
5881,1
17028,1
219276,1
9352,1
1094,1
9558,1
6617,1
16027,1
7029,1
73478,1
4557,1
8548,1
2919,1
16625,1
2697,1
11829,1
15057,1
14222,1
19494,1
5685,1
5373,1
14290,1
5501,1
14911,1
13076,1
64289,1
14760,1
6814,1
7561,1
3119,1
2799,1
1636,1
2758,1
15711,1
4639,1
6492,1
7727,1
10566,1
2683,1
17213,1
13548,1
1268,1
14825,1
2410,1
13794,1
9852,1
1586,1
15627,1
4640,1
220322,1
124305,1
15169,1
219811,1
15650,1
4744,1
219812,1
12147,1
15021,1
18991,1
2321,1
19922,1
1593,1
5205,1
4034,1
18416,1
7953,1
19350,1
5890,1
14420,1
2888,1
4287,1
17019,1
211662,1
9740,1
11674,1
11277,1
17006,1
13042,1
14202,1
12950,1
153754,1
11854,1
10243,1
7725,1
219110,1
2062,1
9917,1
194267,1
202550,1
7862,1
4717,1
18354,1
34250,1
10148,1
36297,1
124304,1
19743,1
111033,1
174131,1
1570,1
18433,1
10053,1
11219,1
1558,1
114040,1
15871,1
219474,1
16005,1
17924,1
40817,1
5279,1
110458,1
114038,1
1193,1
8634,1
15306,1
6912,1
12649,1
14597,1
18141,1
211117,1
1315,1
9602,1
13770,1
17286,1
19501,1
11865,1
14542,1
110863,1
16419,1
219670,1
71200,1
13008,1
19589,1
19139,1
211074,1
3114,1
12226,1
15082,1
5880,1
5186,1
1900,1
16769,1
8110,1
6403,1
16277,1
4094,1
11370,1
8459,1
73517,1
118702,1
15124,1
4442,1
9993,1
15737,1
211619,1
13947,1
110085,1
9219,1
9079,1
4101,1
152663,1
194286,1
1760,1
1713,1
1305,1
15186,1
6260,1
6029,1
167446,1
223820,1
4527,1
7091,1
8109,1
11906,1
219105,1
1592,1
122683,1
8242,1
10179,1
15580,1
8111,1
211008,1
13312,1
14596,1
5662,1
17578,1
13620,1
11198,1
9195,1
12348,1
14552,1
5653,1
3387,1
12646,1
14529,1
11776,1
14410,1
2056,1
2399,1
14564,1
15267,1
9693,1
211006,1
6844,1
14739,1
40768,1
15459,1
19508,1
4736,1
118696,1
14234,1
2785,1
18209,1
2704,1
14998,1
14253,1
2601,1
111253,1
18411,1
2555,1
3010,1
6344,1
4735,1
15131,1
3363,1
1811,1
13806,1
9290,1
8451,1
17593,1
3116,1
213417,1
18409,1
2392,1
16638,1
16806,1
6535,1
9853,1
17294,1
5293,1
30395,1
4659,1
16816,1
16367,1
6487,1
9751,1
8268,1
16089,1
6730,1
12685,1
15730,1
219104,1
2491,1
202546,1
1140,1
19312,1
12775,1
16931,1
8513,1
4550,1
18593,1
19454,1
3669,1
7112,1
42522,1
16275,1
15723,1
11535,1
5991,1
5321,1
1997,1
4024,1
5919,1
3667,1
14445,1
13768,1
11694,1
118687,1
19486,1
11719,1
17584,1
15999,1
18717,1
19522,1
17179,1
202543,1
15550,1
12961,1
1998,1
16925,1
12342,1
209264,1
211009,1
169128,1
5146,1
19814,1
211011,1
1754,1
11744,1
14453,1
15362,1
6861,1
12431,1
7316,1
5737,1
12036,1
9597,1
9347,1
194292,1
12532,1
2424,1
7723,1
7491,1
4700,1
5725,1
16662,1
16486,1
13202,1
219484,1
169219,1
5482,1
15431,1
13648,1
15584,1
1263,1
11030,1
114288,1
4325,1
219479,1
19389,1
16570,1
4752,1
6647,1
4521,1
10466,1
11580,1
6157,1
19173,1
124591,1
15064,1
18803,1
12335,1
15853,1
9426,1
11498,1
2937,1
15440,1
18144,1
10749,1
13865,1
14133,1
15231,1
18982,1
8525,1
1183,1
19183,1
13999,1
2578,1
10255,1
18527,1
16707,1
5319,1
16646,1
5997,1
6826,1
19827,1
1107,1
1712,1
12747,1
19040,1
14618,1
1186,1
16568,1
11684,1
11639,1
8500,1
15381,1
13854,1
3106,1
1001,1
15446,1
1889,1
15699,1
8257,1
5425,1
1817,1
9281,1
2380,1
4524,1
4937,1
2413,1
8003,1
213421,1
16473,1
7037,1
194282,1
17247,1
2882,1
13731,1
12695,1
15900,1
12400,1
14716,1
10872,1
16021,1
12593,1
5996,1
14634,1
7015,1
219010,1
2954,1
114363,1
5775,1
7106,1
114881,1
7922,1
14131,1
209203,1
31762,1
2057,1
9855,1
202552,1
194337,1
6586,1
14464,1
4793,1
1876,1
6738,1
12153,1
19024,1
5356,1
2739,1
5407,1
8860,1
19060,1
18413,1
7442,1
14968,1
2706,1
14979,1
16407,1
71288,1
9596,1
7181,1
6452,1
40793,1
17944,1
19087,1
9013,1
5348,1
6543,1
1480,1
15213,1
2189,1
15263,1
4660,1
4917,1
15201,1
4474,1
12205,1
13861,1
2453,1
5194,1
15401,1
1338,1
112907,1
1470,1
8991,1
4644,1
14360,1
2200,1
9561,1
8291,1
11621,1
5261,1
14638,1
219114,1
16965,1
2903,1
110587,1
1651,1
1697,1
209243,1
15382,1
137919,1
16381,1
12793,1
40467,1
3398,1
15864,1
11177,1
124695,1
19023,1
110272,1
16183,1
174067,1
11648,1
110475,1
4221,1
10629,1
219927,1
124126,1
15551,1
5545,1
4745,1
11119,1
8346,1
4018,1
11282,1
6194,1
12784,1
9630,1
9421,1
124875,1
2804,1
15091,1
5677,1
12743,1
174120,1
5155,1
10272,1
5771,1
5107,1
19277,1
14833,1
6634,1
18758,1
2244,1
5720,1
1290,1
2006,1
11016,1
4701,1
14894,1
2926,1
19456,1
15869,1
15354,1
1354,1
16537,1
14178,1
16094,1
163211,1
115527,1
4729,1
14501,1
4160,1
42844,1
6545,1
5860,1
116926,1
174083,1
219437,1
16218,1
194362,1
8467,1
7904,1
10920,1
1604,1
5760,1
11758,1
163343,1
3314,1
173483,1
7098,1
182273,1
11059,1
137838,1
16851,1
34211,1
71434,1
12511,1
219475,1
19249,1
12965,1
71299,1
15990,1
13039,1
16966,1
18146,1
7570,1
4742,1
11289,1
4877,1
4335,1
16282,1
18253,1
1620,1
8396,1
14666,1
219436,1
4334,1
14212,1
12930,1
18883,1
6354,1
13793,1
8921,1
231293,1
9351,1
11733,1
5380,1
6813,1
211089,1
5877,1
2215,1
14641,1
114884,1
110226,1
16603,1
219454,1
18777,1
6019,1
7054,1
19594,1
3003,1
202198,1
16904,1
16138,1
4878,1
19929,1
1855,1
4766,1
14062,1
19092,1
2798,1
19807,1
9376,1
19512,1
13724,1
2905,1
14155,1
162982,1
3766,1
16377,1
16352,1
211266,1
9334,1
17053,1
19739,1
14909,1
2879,1
225238,1
15936,1
171300,1
1576,1
6815,1
19044,1
2993,1
30247,1
10722,1
210924,1
2793,1
19069,1
168366,1
110568,1
168953,1
5365,1
5824,1
10275,1
219089,1
15705,1
167615,1
8930,1
15839,1
1168,1
14678,1
118659,1
5708,1
7514,1
5841,1
211063,1
211059,1
2283,1
116939,1
5913,1
30403,1
14691,1
1208,1
3345,1
118612,1
4536,1
14069,1
1232,1
71062,1
11765,1
4222,1
127273,1
8154,1
116949,1
225009,1
2887,1
1185,1
2711,1
209303,1
168364,1
15806,1
14245,1
124510,1
11782,1
219024,1
115696,1
7042,1
15507,1
4698,1
14215,1
18916,1
53246,1
14964,1
167709,1
1127,1
16627,1
10092,1
168685,1
211061,1
4020,1
6539,1
13892,1
124841,1
74861,1
209910,1
19575,1
167691,1
168126,1
219118,1
168317,1
113046,1
115856,1
115716,1
11734,1
194268,1
127248,1
126980,1
126983,1
115004,1
115951,1
211116,1
7022,1
194342,1
211123,1
211162,1
127068,1
17126,1
127207,1
127356,1
127340,1
211096,1
211139,1
202200,1
4171,1
114905,1
9358,1
127364,1
40690,1
211105,1
11270,1
16531,1
211064,1
211100,1
149266,1
211093,1
150026,1
211118,1
211077,1
127388,1
141321,1
211080,1
19900,1
203402,1
19572,1
220171,1
211094,1
114797,1
127269,1
211137,1
30394,1
127202,1
211075,1
211058,1
211087,1
211127,1
127351,1
211140,1
211097,1
211119,1
127139,1
127006,1
211067,1
219492,1
211115,1
19816,1
210549,1
219446,1
3822,1
9591,1
211149,1
127203,1
211163,1
211156,1
211065,1
211069,1
126924,1
4226,1
211112,1
219022,1
220179,1
127369,1
127390,1
220181,1
219178,1
210681,1
127697,1
197426,1
220090,1
12560,1
115195,1
210655,1
219279,1
116201,1
210519,1
222727,1
204411,1
1359,1
220089,1
211122,1
210548,1
210531,1
222758,1
206360,1
195297,1
205829,1
210675,1
219814,1
211161,1
210705,1
115305,1
151913,1
210866,1
219813,1
220091,1
211121,1
149744,1
211084,1
4449,1
116918,1
1466,1
211135,1
114217,1
2787,1
211111,1
169048,1
211233,1
211071,1
213470,1
4661,1
193228,1
116652,1
220178,1
220088,1
211267,1
114205,1
211081,1
170060,1
195032,1
170219,1
170386,1
206992,1
193225,1
116641,1
219500,1
3350,1
14154,1
1201,1
170549,1
211103,1
6726,1
169019,1
30433,1
1346,1
113712,1
116225,1
211078,1
186717,1
211062,1
186716,1
220174,1
196011,1
202963,1
219158,1
114441,1
118658,1
108841,1
194265,1
219815,1
210520,1
4026,1
219113,1
167761,1
167762,1
3800,1
114444,1
6397,1
118672,1
167710,1
210574,1
4633,1
156193,1
19223,1
219816,1
168405,1
170731,1
112806,1
118599,1
114091,1
210561,1
183379,1
45412,1
116934,1
206924,1
209322,1
211060,1
155867,1
33336,1
6351,1
116044,1
114938,1
115955,1
118654,1
115647,1
115273,1
118632,1
115724,1
53124,1
210545,1
114427,1
146269,1
146176,1
146313,1
118682,1
143713,1
144941,1
116064,1
168725,1
169603,1
116997,1
115392,1
118657,1
210688,1
1229,1
210537,1
137905,1
9894,1
4573,1
210964,1
219428,1
219170,1
9639,1
219817,1
14698,1
219818,1
3487,1
125862,1
206713,1
206495,1
167496,1
168132,1
209126,1
169541,1
5829,1
169982,1
170087,1
206714,1
4424,1
1309,1
126021,1
126130,1
167391,1
6734,1
172293,1
126240,1
126162,1
206406,1
126161,1
126121,1
126055,1
126041,1
125973,1
219819,1
125959,1
12881,1
125855,1
2901,1
6355,1
116221,1
6593,1
6342,1
19965,1
30221,1
71478,1
169475,1
169390,1
13389,1
116222,1
125856,1
115399,1
169569,1
10905,1
10421,1
126221,1
125702,1
168529,1
73516,1
116060,1
115886,1
1129,1
219217,1
204551,1
205406,1
219106,1
219040,1
202564,1
1694,1
202560,1
162903,1
211674,1
162898,1
9252,1
8099,1
34219,1
40638,1
219822,1
219820,1
219827,1
219828,1
4756,1
162956,1
1702,1
9634,1
219823,1
219824,1
196559,1
5756,1
1165,1
194322,1
118692,1
4728,1
202565,1
219825,1
19544,1
2872,1
114775,1
6218,1
219826,1
39771,1
219648,1
4427,1
169007,1
210960,1
188167,1
1144,1
219821,1
3802,1
169600,1
116486,1
113442,1
11474,1
211076,1
1266,1
10693,1
12873,1
12934,1
5772,1
202194,1
168951,1
17120,1
6596,1
113620,1
211083,1
231050,1
1571,1
225480,1
4857,1
39770,1
73899,1
2909,1
114618,1
219831,1
211645,1
219695,1
114594,1
113153,1
40834,1
211286,1
15378,1
211575,1
196557,1
219830,1
219832,1
116932,1
211677,1
19591,1
194333,1
5066,1
114781,1
211176,1
153793,1
113192,1
219692,1
219829,1
72567,1
211143,1
1087,1
211604,1
4353,1
115280,1
114394,1
4443,1
211664,1
63825,1
7758,1
211603,1
72322,1
219683,1
114863,1
1446,1
219689,1
63882,1
112220,1
210846,1
211289,1
211148,1
211287,1
211673,1
70651,1
219684,1
196558,1
23968,1
211672,1
211670,1
116226,1
15343,1
9280,1
17142,1
4297,1
142197,1
211101,1
211144,1
213419,1
114904,1
108549,1
156663,1
156840,1
62971,1
210885,1
16595,1
113254,1
19748,1
211669,1
219711,1
211165,1
7902,1
163031,1
211131,1
72315,1
194260,1
211166,1
219686,1
40434,1
194263,1
213420,1
63768,1
210953,1
219742,1
63767,1
63881,1
211290,1
211239,1
115293,1
191636,1
113733,1
179146,1
178800,1
179071,1
178922,1
179058,1
179048,1
107051,1
178438,1
124342,1
177666,1
178387,1
210923,1
178390,1
173685,1
178494,1
178380,1
211177,1
73200,1
178379,1
7005,1
66286,1
178416,1
178414,1
6785,1
177921,1
194323,1
177919,1
53169,1
177625,1
178538,1
178621,1
178597,1
219870,1
178400,1
219834,1
114992,1
194261,1
178221,1
178220,1
177712,1
177711,1
6993,1
178000,1
114801,1
219745,1
177947,1
177869,1
177782,1
194310,1
113721,1
124848,1
209095,1
114835,1
124420,1
179080,1
117015,1
178355,1
178463,1
178462,1
177734,1
8343,1
2895,1
15406,1
9141,1
16449,1
219839,1
194284,1
115296,1
211272,1
206997,1
115178,1
6140,1
123740,1
24396,1
219836,1
211082,1
219837,1
219838,1
116496,1
113476,1
211120,1
116960,1
219835,1
174088,1
4250,1
61445,1
211285,1
194308,1
210894,1
210966,1
211045,1
116464,1
116501,1
116469,1
191067,1
191874,1
168952,1
115589,1
219705,1
116525,1
219690,1
114379,1
219698,1
219688,1
211678,1
116531,1
116504,1
115386,1
9210,1
8075,1
146199,1
114558,1
116462,1
211044,1
53047,1
5765,1
152207,1
168357,1
19835,1
219772,1
116523,1
169226,1
4280,1
169388,1
116484,1
167476,1
116518,1
168240,1
171345,1
116481,1
116476,1
170025,1
5943,1
168762,1
170485,1
21042,1
170489,1
33625,1
184529,1
219687,1
72328,1
151737,1
10703,1
106566,1
151705,1
28650,1
170106,1
16645,1
24334,1
148950,1
16596,1
5462,1
115415,1
207278,1
116557,1
13284,1
116480,1
219707,1
104886,1
63824,1
53270,1
168770,1
194258,1
169677,1
116538,1
15968,1
6028,1
116498,1
152397,1
117414,1
116503,1
4313,1
116485,1
116460,1
209162,1
210977,1
210987,1
213453,1
213440,1
195151,1
147670,1
195557,1
127242,1
110431,1
210945,1
194346,1
210952,1
194343,1
194266,1
137363,1
210954,1
194305,1
2262,1
178140,1
116536,1
210869,1
209166,1
194358,1
113320,1
210891,1
210895,1
116575,1
194330,1
194316,1
210823,1
219729,1
219641,1
210947,1
219643,1
209304,1
210935,1
194326,1
210883,1
3806,1
219715,1
194274,1
158494,1
194327,1
4547,1
147262,1
194250,1
194303,1
211232,1
194287,1
115452,1
194255,1
219662,1
210884,1
213446,1
194272,1
193229,1
210967,1
116473,1
210878,1
210880,1
210896,1
220670,1
210951,1
210969,1
210959,1
210904,1
194257,1
9348,1
194357,1
116585,1
194273,1
219663,1
210957,1
210873,1
210876,1
210871,1
195548,1
210958,1
210897,1
210911,1
210898,1
210899,1
210879,1
210887,1
213454,1
195549,1
213457,1
210912,1
2984,1
210913,1
116543,1
194285,1
3598,1
184666,1
219649,1
7868,1
116554,1
30451,1
113287,1
202169,1
163179,1
202105,1
202188,1
220672,1
6486,1
220674,1
1412,1
191082,1
116053,1
12996,1
209266,1
113379,1
2951,1
209265,1
202175,1
111340,1
211124,1
220671,1
16978,1
163180,1
220675,1
163275,1
157901,1
114851,1
4288,1
191075,1
1329,1
16981,1
143632,1
9920,1
211104,1
118683,1
16834,1
17227,1
202189,1
178432,1
17138,1
220205,1
220673,1
9309,1
114984,1
220284,1
1253,1
4450,1
219674,1
113487,1
130272,1
210963,1
194331,1
219850,1
116998,1
205735,1
219843,1
194347,1
191126,1
220677,1
191257,1
4321,1
1049,1
4490,1
219644,1
114227,1
195626,1
219671,1
191069,1
4739,1
219734,1
195553,1
142263,1
213435,1
194853,1
158433,1
219647,1
210956,1
195600,1
210944,1
150905,1
152073,1
194293,1
210925,1
16886,1
219639,1
219840,1
21481,1
219841,1
219852,1
191065,1
219672,1
219732,1
9190,1
194363,1
219637,1
14456,1
194873,1
219730,1
194350,1
219851,1
219853,1
219854,1
3789,1
5909,1
40687,1
19549,1
19537,1
194325,1
219642,1
12658,1
17024,1
164943,1
166235,1
17164,1
17124,1
19901,1
10029,1
210198,1
19903,1
162943,1
223825,1
40829,1
179865,1
223681,1
195620,1
179869,1
2784,1
7023,1
18783,1
15313,1
116956,1
15719,1
115056,1
191261,1
114517,1
10100,1
7363,1
6439,1
220061,1
210826,1
1621,1
1416,1
211155,1
202515,1
157153,1
40944,1
114448,1
163358,1
115289,1
115299,1
179921,1
15925,1
10650,1
10565,1
10578,1
10579,1
7101,1
10583,1
10594,1
10591,1
5576,1
181056,1
115849,1
114919,1
163103,1
16941,1
163135,1
162931,1
114169,1
118015,1
209107,1
15365,1
220030,1
174243,1
124784,1
163329,1
163258,1
122694,1
211066,1
198076,1
163148,1
19830,1
209161,1
163160,1
170950,1
222719,1
209103,1
114064,1
19884,1
114065,1
19894,1
163223,1
114066,1
12744,1
163293,1
114089,1
209118,1
114290,1
114094,1
114103,1
114104,1
114133,1
166396,1
12754,1
12762,1
192004,1
12149,1
12159,1
19674,1
19886,1
19538,1
118022,1
180120,1
164899,1
193071,1
1612,1
40460,1
40474,1
162975,1
163035,1
202133,1
163390,1
40681,1
40718,1
40708,1
40709,1
40714,1
163391,1
40429,1
193036,1
118011,1
179634,1
116248,1
116356,1
116611,1
114532,1
163392,1
40715,1
5939,1
40805,1
16863,1
163402,1
1626,1
40867,1
163462,1
163515,1
163516,1
162925,1
116362,1
3070,1
40774,1
3054,1
40804,1
40811,1
40865,1
40868,1
16871,1
16873,1
17207,1
137576,1
179740,1
137950,1
179783,1
163265,1
125382,1
14534,1
9294,1
139464,1
8838,1
163129,1
158802,1
145957,1
139835,1
115774,1
145271,1
137409,1
137663,1
114386,1
140480,1
157688,1
146223,1
113255,1
155734,1
145165,1
145265,1
19921,1
114390,1
148285,1
19395,1
145150,1
163093,1
115378,1
116395,1
116438,1
116388,1
146005,1
116408,1
116378,1
116316,1
156322,1
116383,1
116208,1
116386,1
8886,1
179810,1
8047,1
19403,1
14468,1
113438,1
179948,1
14688,1
14640,1
2981,1
124998,1
144481,1
149718,1
15144,1
10443,1
124943,1
124897,1
125140,1
124972,1
125076,1
125022,1
124986,1
124916,1
124847,1
124951,1
124946,1
124924,1
124922,1
124904,1
125088,1
124885,1
124881,1
124880,1
124865,1
124864,1
124967,1
209117,1
125583,1
122667,1
125097,1
150709,1
124961,1
116437,1
124980,1
15109,1
146210,1
15240,1
124887,1
144476,1
144884,1
149420,1
163421,1
15427,1
2893,1
41947,1
42312,1
42545,1
8171,1
2862,1
2853,1
2852,1
2980,1
2915,1
2906,1
2868,1
113552,1
116182,1
166492,1
113225,1
113639,1
193069,1
16248,1
16238,1
124821,1
2463,1
5798,1
40477,1
16226,1
16437,1
16181,1
162978,1
15965,1
163077,1
11443,1
16362,1
9216,1
180249,1
180250,1
8591,1
124816,1
16078,1
8695,1
113270,1
2461,1
166767,1
124547,1
126478,1
126398,1
126226,1
126192,1
126187,1
126157,1
126140,1
126139,1
125940,1
125896,1
163173,1
125891,1
125857,1
16265,1
125751,1
125695,1
125689,1
125668,1
180315,1
10616,1
45407,1
5952,1
5452,1
9907,1
15497,1
15795,1
15266,1
163131,1
163463,1
114434,1
15316,1
115704,1
162910,1
115759,1
115779,1
124328,1
123719,1
123614,1
123495,1
123487,1
123485,1
123483,1
124537,1
123375,1
123099,1
123022,1
123002,1
122967,1
122890,1
122888,1
122850,1
122807,1
122760,1
122744,1
122677,1
122518,1
122506,1
122430,1
122339,1
122052,1
45408,1
19227,1
123440,1
162905,1
117371,1
113676,1
124810,1
113677,1
15180,1
122072,1
14712,1
143778,1
209198,1
115789,1
5918,1
5801,1
7591,1
5781,1
5601,1
13869,1
114661,1
114665,1
115560,1
163545,1
124548,1
167763,1
7883,1
169054,1
162955,1
125170,1
168130,1
163182,1
163171,1
12716,1
124858,1
126158,1
124613,1
124789,1
110139,1
110158,1
110198,1
125072,1
19327,1
125572,1
121936,1
121845,1
8869,1
115375,1
121774,1
121759,1
121753,1
124401,1
167738,1
165104,1
115702,1
163108,1
167475,1
116162,1
116163,1
168536,1
14636,1
209159,1
15525,1
209163,1
8758,1
8761,1
8863,1
8867,1
8766,1
8768,1
8662,1
19352,1
1856,1
2103,1
10533,1
10530,1
21068,1
13421,1
15807,1
13528,1
19392,1
19393,1
113295,1
10485,1
12301,1
2213,1
123896,1
116164,1
116165,1
139670,1
1674,1
163437,1
113791,1
1675,1
124181,1
124178,1
16689,1
123999,1
123950,1
17702,1
102780,1
3566,1
13196,1
15679,1
123885,1
3580,1
13098,1
3602,1
19660,1
13135,1
11012,1
11017,1
12885,1
13117,1
11024,1
20979,1
13124,1
11032,1
13132,1
123948,1
13073,1
163149,1
20965,1
209167,1
13088,1
11117,1
15249,1
163284,1
13071,1
11115,1
20963,1
110468,1
13056,1
19642,1
3770,1
123685,1
113801,1
123677,1
123651,1
18322,1
15244,1
2431,1
2854,1
3016,1
180050,1
123428,1
15387,1
12579,1
15242,1
180412,1
2421,1
14670,1
12496,1
15136,1
14119,1
14378,1
13665,1
202619,1
209174,1
13867,1
14310,1
14173,1
173575,1
209123,1
196561,1
114873,1
15917,1
115350,1
116887,1
116888,1
116889,1
116890,1
116891,1
116978,1
114446,1
116980,1
116981,1
116982,1
125900,1
116983,1
114872,1
209112,1
116798,1
116799,1
114875,1
116789,1
116792,1
116849,1
116793,1
116795,1
116850,1
116852,1
116853,1
116854,1
116855,1
209124,1
209132,1
209140,1
116856,1
163416,1
116857,1
116859,1
116860,1
163233,1
116741,1
15764,1
116743,1
116894,1
12929,1
163137,1
163146,1
2446,1
7466,1
16414,1
14533,1
116627,1
113655,1
116700,1
116183,1
116186,1
8727,1
16464,1
11505,1
116862,1
116797,1
116867,1
116673,1
116868,1
116863,1
116893,1
116750,1
116751,1
116752,1
116896,1
116755,1
116756,1
116758,1
116775,1
15478,1
16669,1
209116,1
124598,1
12725,1
15187,1
173772,1
124573,1
106398,1
163341,1
163514,1
163340,1
124495,1
124354,1
115294,1
124723,1
7805,1
209257,1
209149,1
115275,1
12935,1
12871,1
124549,1
124388,1
13069,1
12853,1
7804,1
45413,1
45417,1
180506,1
180507,1
19384,1
106388,1
45422,1
125117,1
45437,1
113477,1
45438,1
106400,1
163532,1
45557,1
1960,1
9487,1
180529,1
166915,1
115295,1
115281,1
124447,1
115282,1
115276,1
202144,1
202146,1
163079,1
163130,1
163134,1
163249,1
210501,1
202615,1
19963,1
19556,1
164330,1
193046,1
163282,1
6107,1
9753,1
209192,1
19667,1
114130,1
202113,1
164761,1
12772,1
164590,1
19854,1
18771,1
12698,1
209110,1
12187,1
202115,1
12701,1
202109,1
15725,1
113632,1
163464,1
206945,1
113510,1
114170,1
114302,1
114303,1
162995,1
162998,1
15592,1
5972,1
19554,1
19908,1
19962,1
113934,1
12801,1
12197,1
12717,1
116418,1
163188,1
116439,1
115777,1
116223,1
210500,1
163199,1
163261,1
209106,1
116412,1
163127,1
163128,1
116440,1
163150,1
116413,1
209130,1
163360,1
116256,1
116354,1
163136,1
116247,1
115776,1
116435,1
116430,1
116338,1
116406,1
163319,1
163320,1
210496,1
116254,1
116431,1
113568,1
113224,1
115160,1
163439,1
113344,1
113346,1
110087,1
116776,1
116777,1
138193,1
116781,1
116783,1
169044,1
167437,1
168371,1
169994,1
170247,1
163440,1
126170,1
167880,1
168038,1
12940,1
40455,1
168963,1
124520,1
168911,1
12870,1
12936,1
169404,1
209259,1
169023,1
122670,1
209260,1
169672,1
169895,1
170075,1
170236,1
170253,1
202114,1
167493,1
124828,1
168464,1
40456,1
169660,1
163465,1
126347,1
162941,1
126239,1
124164,1
125717,1
125687,1
125634,1
125632,1
163533,1
125000,1
122784,1
124805,1
40461,1
124614,1
40462,1
124445,1
162915,1
40463,1
124083,1
40468,1
202613,1
162947,1
123515,1
123467,1
122725,1
122652,1
122622,1
122460,1
122459,1
113334,1
122069,1
122068,1
113236,1
112953,1
112938,1
194803,1
9738,1
15834,1
167389,1
112934,1
163123,1
179183,1
167441,1
167341,1
178433,1
178420,1
178502,1
178360,1
177920,1
177554,1
220216,1
177917,1
112977,1
177640,1
178506,1
178552,1
178671,1
178075,1
178551,1
163144,1
178668,1
163026,1
112946,1
163154,1
178737,1
163104,1
178700,1
220215,1
40652,1
163064,1
40627,1
178230,1
178229,1
178305,1
177564,1
40591,1
40601,1
177992,1
112993,1
177881,1
210773,1
163090,1
163097,1
163099,1
113451,1
12875,1
163115,1
223680,1
114322,1
19731,1
40648,1
40651,1
40653,1
112968,1
114321,1
167440,1
113452,1
15598,1
116242,1
202120,1
167723,1
167542,1
2258,1
177988,1
40893,1
178410,1
223679,1
163276,1
177773,1
178513,1
163288,1
167535,1
169734,1
167517,1
40871,1
167521,1
167544,1
167984,1
170003,1
168512,1
40876,1
167461,1
168174,1
168261,1
168267,1
168329,1
168147,1
168460,1
168513,1
168607,1
168769,1
40894,1
163176,1
163174,1
169611,1
168840,1
168140,1
168887,1
40900,1
209172,1
169011,1
168986,1
163177,1
169051,1
169162,1
163170,1
169210,1
169215,1
169355,1
169382,1
169389,1
169395,1
40902,1
40903,1
170102,1
170326,1
170141,1
170380,1
170424,1
170454,1
170463,1
169487,1
163193,1
170703,1
113076,1
170730,1
113034,1
163281,1
170960,1
113060,1
113062,1
113045,1
115718,1
168503,1
168914,1
169381,1
169442,1
169554,1
209184,1
170457,1
171220,1
171234,1
163352,1
126128,1
209186,1
126263,1
168551,1
124718,1
163344,1
170919,1
170872,1
209189,1
168684,1
168788,1
116312,1
209191,1
116352,1
167554,1
124673,1
167600,1
115505,1
163309,1
116313,1
163321,1
112959,1
163304,1
170251,1
116294,1
114524,1
116394,1
169783,1
210495,1
171340,1
209141,1
213437,1
126009,1
125788,1
125690,1
125582,1
163353,1
125337,1
125318,1
125103,1
124956,1
124947,1
163374,1
124859,1
112945,1
124743,1
113063,1
163316,1
8878,1
8888,1
8769,1
8754,1
8771,1
8773,1
124492,1
124663,1
202495,1
202106,1
163508,1
163396,1
113368,1
124469,1
124281,1
123735,1
124250,1
124467,1
124195,1
162973,1
123742,1
123549,1
123470,1
123466,1
123448,1
124191,1
122689,1
202097,1
121748,1
179093,1
178863,1
123751,1
179128,1
178471,1
124620,1
162909,1
113366,1
111096,1
177975,1
162934,1
123384,1
113364,1
113365,1
163399,1
178468,1
177756,1
177736,1
178665,1
163507,1
163411,1
178685,1
178684,1
163505,1
178184,1
178701,1
178711,1
178112,1
178223,1
178334,1
178118,1
177884,1
177815,1
177812,1
202111,1
177698,1
163042,1
179144,1
178980,1
163074,1
163075,1
122747,1
4514,1
1188,1
124205,1
1179,1
11008,1
10901,1
8155,1
8912,1
178192,1
177692,1
177969,1
178389,1
178109,1
178411,1
223690,1
178194,1
178068,1
223088,1
1177,1
163210,1
178137,1
178196,1
178201,1
177958,1
178026,1
202117,1
177830,1
177827,1
179099,1
210790,1
15214,1
179123,1
178794,1
178876,1
177893,1
178484,1
163132,1
178525,1
177481,1
202095,1
177945,1
178464,1
178640,1
178576,1
177922,1
177913,1
222303,1
177639,1
178523,1
202093,1
178589,1
178145,1
202121,1
178093,1
178094,1
209105,1
178765,1
163169,1
202122,1
163181,1
163225,1
178202,1
163120,1
178012,1
177542,1
177883,1
177887,1
